movieId,imdbId,Title,rating,Genre
8964,274407,Callas Forever (2002),6.6,Biography|Drama|Music
8965,338348,The Polar Express (2004),6.6,Animation|Adventure|Family
8966,362269,Kinsey (2004),7.1,Biography|Drama|Romance
8969,317198,Bridget Jones: The Edge of Reason (2004),5.9,Comedy|Drama|Romance
8972,368891,National Treasure (2004),6.9,Action|Adventure|Family
8973,275491,Bad Education (2004),7.5,Crime|Drama
8974,345950,The SpongeBob SquarePants Movie (2004),7.0,Animation|Adventure|Comedy
8977,346491,Alexander (2004),5.5,Action|Adventure|Biography
8979,390299,Guerrilla: The Taking of Patty Hearst,7.3,Documentary|Biography|History
8983,385004,House of Flying Daggers,,Adventure|Drama|Action
8984,349903,Ocean's Twelve (2004),6.5,Crime|Thriller
8985,359013,Blade: Trinity (2004),5.9,Action|Adventure|Horror
8987,403910,Bush's Brain,,Documentary
8989,51516,Damn Yankees! (1958),7.2,Comedy|Musical|Romance
9004,88979,D.A.R.Y.L. (1985),6.2,Family|Sci-Fi
9008,32635,The Invisible Man Returns (1940),6.5,Drama|Horror|Mystery
9010,364517,Love Me If You Dare (2003),7.7,Comedy|Drama|Romance
9018,391024,Control Room (2004),7.8,Documentary
25746,14142,The Hunchback of Notre Dame,,Romance|Drama|Horror
25750,15324,Sherlock Jr.,,Action|Comedy|Mystery
25757,18037,The Jazz Singer (1927),6.8,Drama|Music|Musical
25769,19421,"Steamboat Bill, Jr. (1928)",8.0,Action|Comedy|Drama
25773,21079,Little Caesar (1931),7.3,Action|Crime|Drama
25782,22718,Boudu Saved from Drowning (1932),7.5,Comedy
25788,23427,Scarface (1932),7.8,Action|Crime|Drama
25797,24069,Gold Diggers of 1933 (1933),8.1,Comedy|Drama|Musical
25805,24844,L'Atalante,,Comedy|Drama|Romance
25825,27652,Fury,,Crime|Drama
25826,27884,Libeled Lady,,Comedy|Romance
25827,27996,Mr. Deeds Goes to Town (1936),8.0,Comedy|Drama|Romance
25834,28691,Captains Courageous (1937),8.0,Adventure|Drama|Family
25850,30241,Holiday (1938),7.9,Comedy|Romance
25865,32701,The Letter (1940),7.7,Crime|Drama|Film-Noir
25886,35238,Random Harvest,,Romance|Drama
25898,36506,Day of Wrath,,Drama|History
25906,37094,Mr. Skeffington,,Drama|Romance
25923,38574,Great Expectations (1946),8.0,Adventure|Drama|Mystery
25937,40308,Easter Parade,,Romance|Music
25940,40525,The Lady from Shanghai (1947),7.7,Crime|Drama|Film-Noir
25946,40876,The Three Musketeers (1948),7.2,Action|Adventure|Drama
25947,40919,Unfaithfully Yours,,Comedy|Romance
25952,41587,A Letter to Three Wives (1949),7.9,Drama|Romance
25959,42200,Annie Get Your Gun (1950),7.0,Biography|Comedy|Musical
25963,42804,The Young and the Damned (1950),8.3,Crime|Drama
25996,47522,A Star Is Born (1954),7.8,Drama|Musical|Romance
26002,48393,Mr. Arkadin (1955),7.3,Crime|Drama|Film-Noir
26003,48434,Night and Fog,,Documentary|History
26038,52278,Teacher's Pet (1958),7.1,Comedy|Romance
26048,53115,The Human Condition II: Road to Eternity (1959),8.6,Drama|History|War
26052,53168,Pickpocket (1959),7.8,Crime|Drama
26073,55233,The Human Condition III: A Soldier's Prayer (1961),8.8,Drama|History|War
26078,55728,Advise & Consent,,Drama
26082,56058,Harakiri,,Action|Drama|History
26084,56262,The Music Man (1962),7.7,Comedy|Musical|Romance
26095,56905,Les Carabiniers (1963),7.0,Comedy|Drama|War
26122,58430,Onibaba (1964),8.0,Horror
26133,59026,A Charlie Brown Christmas (1965),8.4,Animation|Short|Comedy
26147,59798,A Thousand Clowns,,Comedy|Drama|Romance
26151,60138,Au Hasard Balthazar (1966),7.9,Drama
26152,60153,Batman: The Movie (1966),6.5,Adventure|Comedy|Crime
26169,61882,Branded to Kill,,Thriller|Crime|Action
26172,62138,Point Blank,,Crime|Thriller|Drama
26176,62374,Titicut Follies (1967),7.9,Documentary
26184,62759,Brilliantovaya ruka (1969),8.6,Adventure|Comedy|Crime
26195,63665,Sympathy for the Devil,,Documentary|Music
26225,65772,Claire's Knee,,Drama|Romance
26231,66214,Performance (1970),7.0,Crime|Drama
26236,66565,White Sun of the Desert (1970),8.0,Action|Adventure|Comedy
26237,66601,Zabriskie Point (1970),7.1,Drama
26242,67023,Duel,,Action|Thriller|TV Movie
26249,67355,They Call Me Trinity,,Action|Comedy|Western
26258,67866,El Topo,,Adventure|Drama|Western
26265,68503,Dr. Phibes Rises Again (1972),6.4,Comedy|Horror
26283,69865,Charley Varrick (1973),7.5,Action|Crime|Drama
26285,69945,Dark Star (1974),6.5,Comedy|Sci-Fi
26313,71269,California Split,,Comedy|Drama
26322,71571,Gone in 60 Seconds (1974),6.5,Action|Crime|Drama
26340,72901,The Twelve Tasks of Asterix (1976),7.7,Animation|Adventure|Comedy
26344,73018,French Connection II (1975),6.8,Action|Crime|Drama
26359,74084,1900,,Drama|History
26365,74559,Futureworld (1976),5.8,Sci-Fi|Thriller
26366,74605,Harlan County U.S.A.,,Documentary
26375,75223,Silver Streak (1976),6.9,Action|Comedy|Crime
26386,76141,High Anxiety (1977),6.7,Comedy
26413,78252,Snake in the Eagle's Shadow (1978),7.5,Action|Comedy
26429,79489,Love at First Bite (1979),6.1,Comedy|Horror|Romance
26464,85255,Blue Thunder (1983),6.3,Action|Crime|Drama
26467,85404,The Day After (1983),7.1,Drama|Sci-Fi
26471,85474,Eddie Murphy: Delirious (1983),8.2,Documentary|Comedy
26472,85482,El Norte,,Adventure|Drama
26492,86491,Twilight Zone: The Movie (1983),6.5,Fantasy|Horror|Sci-Fi
26523,88117,"Silent Night, Deadly Night (1984)",5.9,Horror|Thriller
26524,88275,The Times of Harvey Milk (1984),8.4,Documentary|Biography|History
26527,88461,What Have I Done to Deserve This? (1984),7.2,Comedy|Drama
26539,89006,Death of a Salesman (1985),7.3,Drama
26547,89374,Police Story,,Action|Crime|Comedy
26554,89869,The Quiet Earth,,Drama|Science Fiction|Thriller
26555,90056,Spies Like Us (1985),6.4,Adventure|Comedy
26578,91670,Sacrifice (1986),8.2,Drama
26585,92263,A Better Tomorrow,,Action|Crime|Drama
26593,93171,Hell Comes to Frogtown,,Action|Comedy|Science Fiction
26599,93412,Law of Desire,,Drama|Romance|Thriller|Comedy
26603,93777,Prince of Darkness,,Horror
26606,93978,Sien nui yau wan (1987),7.6,Action|Comedy|Fantasy
26612,94357,A Better Tomorrow II (1987),7.4,Action|Crime|Drama
26622,95050,Dominick and Eugene (1988),7.0,Drama
26629,95444,Killer Klowns from Outer Space (1988),6.1,Comedy|Horror|Sci-Fi
26630,95655,Moonwalker,,Fantasy|Music
26631,95715,Alice,,Animation|Fantasy|Adventure
26662,97814,Kiki's Delivery Service,,Animation|Family|Drama|Fantasy
26676,99018,Almost an Angel (1990),5.4,Comedy|Drama
26680,99329,Cry-Baby (1990),6.5,Comedy|Musical
26694,99902,Ju Dou,,Drama
26695,99951,The Krays (1990),6.7,Biography|Crime|Drama
26700,100280,Nuns on the Run (1990),5.9,Comedy|Crime
26704,100685,State of Grace (1990),7.3,Action|Crime|Drama
26712,101254,35 Up (1991),8.2,Documentary|Biography
26713,101258,Days of Being Wild,,Crime|Drama|Romance
26717,101420,Begotten (1990),6.0,Fantasy|Horror
26726,101786,Dutch (1991),6.4,Comedy|Drama
26729,102015,Hearts of Darkness: A Filmmaker's Apocalypse (1991),8.2,Documentary
26741,102395,Mannequin Two: On the Move,,Fantasy|Comedy|Science Fiction|Romance
26745,102609,Other People's Money,,Comedy|Drama|Romance
26764,103923,Captain America (1990),3.3,Action|Adventure|Sci-Fi
26765,103950,City Hunter,,Action|Adventure|Comedy|Romance
26777,104663,Il ladro di bambini (1992),7.5,Drama
26778,104670,Ladybugs (1992),5.3,Comedy|Sport
26782,104802,The Mambo Kings (1992),6.4,Drama|Music
26791,105391,Shining Through (1992),6.4,Drama|Romance|Thriller
26796,105682,Un Coeur en Hiver (1992),7.7,Drama|Romance
26819,106950,Fortress,,Action|Thriller|Science Fiction
26838,108170,The Snapper,7.2,Drama
26840,108188,Sonatine (1993),7.6,Action|Comedy|Crime
26861,109838,Freaked (1993),6.2,Comedy|Sci-Fi
26865,110200,Fist of Legend,,Action
26870,110442,Major League II (1994),5.5,Comedy|Sport
26871,110612,My Father the Hero (1994),5.4,Comedy|Romance
26875,110917,A Pure Formality (1994),7.8,Crime|Drama|Thriller
26901,113617,Last of the Dogmen,,Adventure|Mystery|Thriller|Western
26903,113824,Mimi wo sumaseba (1995),8.0,Animation|Drama|Family
26947,117407,Pusher (1996),7.4,Crime|Thriller
26965,118760,The Boxer,,Drama|Romance
26974,119237,Gummo (1997),6.7,Comedy|Drama
26985,119794,Nirvana,,Science Fiction|Thriller|Action|Drama
27003,120604,Beowulf,,Adventure|Fantasy|Action|Horror
27006,120801,RKO 281 (1999),7.1,Biography|Drama
27020,123865,Gia (1998),7.0,Biography|Drama|Romance
27022,124901,Thursday (1998),7.2,Action|Comedy|Crime
27032,127357,Who Am I? (1998),6.8,Action|Adventure|Comedy
27134,164961,Vidocq (2001),6.5,Action|Crime|Fantasy
27156,169858,Neon Genesis Evangelion: The End of Evangelion,,Animation|Science Fiction|Action|Drama
27186,181627,Kirikou and the Sorceress,,Fantasy|Adventure|Animation|Family
27193,183869,Taxi 2 (2000),6.4,Action|Comedy|Crime
27246,206036,If These Walls Could Talk 2 (2000),7.1,Drama|Romance
27306,230025,Bartleby,,Comedy|Drama
27328,239655,Monday (2000),7.4,Comedy|Crime|Fantasy
27329,239894,Paradise Lost 2: Revelations (2000),7.6,Documentary|Crime
27368,250223,Asterix & Obelix: Mission Cleopatra,,Family|Fantasy|Comedy|Adventure
27369,250440,Daria in 'Is It Fall Yet?' (2000),8.2,Animation|Comedy
27373,250934,61* (2001),7.9,Biography|Drama|History
27397,260991,J.S.A.: Joint Security Area (2000),7.9,Drama|Thriller|War
27416,269389,The Best Man's Wedding,,Comedy|Drama
27420,270688,Teknolust (2002),5.3,Comedy|Drama|Romance
27426,271946,Te wu mi cheng (2001),5.8,Action|Comedy|Crime
27434,273517,Darkness (2002),5.4,Horror
27441,275230,Blood: The Last Vampire (2000),6.7,Animation|Action|Horror
27450,276830,Renegade (2004),5.2,Adventure|Western
27473,283877,American Psycho II: All American Girl (2002),3.9,Horror|Thriller
27478,284837,Ali G Indahouse (2002),6.2,Comedy|Romance
27482,285492,Cube_: Hypercube (2002),5.6,Sci-Fi|Thriller
27491,286751,Pulse,,Horror|Thriller|Mystery
27523,293715,My Sassy Girl (2001),8.1,Comedy|Drama|Romance
27537,298482,Nothing (2003),6.3,Comedy|Fantasy
27539,298504,Undertaking Betty (2002),6.7,Comedy|Romance
27549,301167,Dead or Alive: Final (2002),5.9,Comedy|Crime|Drama
27555,302585,Fubar (2002),7.1,Comedy|Music
27563,304262,Katakuri-ke no kíÇfuku (2001),7.2,Comedy|Fantasy|Horror
27592,310775,Sympathy for Mr. Vengeance (2002),7.7,Crime|Drama|Thriller
27595,311361,Jesus Christ Vampire Hunter (2001),5.2,Action|Comedy|Horror
27604,312843,Jisatsu sí¢kuru (2001),6.6,Crime|Drama|Horror
27627,320193,Oasis,,Drama|Romance
27644,323807,"Remember Me, My Love (2003)",6.5,Comedy|Romance|Drama
27660,328832,The Animatrix (2003),7.4,Animation|Action|Adventure
27664,330099,The Brown Bunny (2003),5.0,Drama
27674,331811,11:14 (2003),7.2,Comedy|Crime|Drama
27689,337103,Les riviíÂres pourpres 2 - Les anges de l'apocalypse (2004),5.9,Action|Crime|Thriller
27695,337930,Nicotina (2003),6.7,Action|Comedy|Crime
27704,338763,Battle Royale II (2003),4.7,Adventure|Drama|Sci-Fi
27706,339291,A Series of Unfortunate Events (2004),6.8,Adventure|Comedy|Family
27716,342492,De grínne slagtere (2003),7.3,Comedy|Drama
27721,344510,A Very Long Engagement (2004),7.7,Drama|Mystery|Romance
27722,345549,Last Life in the Universe,,Drama|Action|Thriller
27728,347246,Ghost in the Shell 2: Innocence (2004),7.6,Animation|Drama|Sci-Fi
27731,347618,Neko no ongaeshi (2002),7.3,Animation|Adventure|Comedy
27741,351817,Tasogare Seibei (2002),8.1,Drama|History
27744,352343,Facing Windows (2003),7.4,Drama|Romance
27746,353489,Ginger Snaps 2: Unleashed,,Drama|Horror|Fantasy|Thriller
27751,355987,Salem's Lot,6.2,Drama|Horror|Mystery
27768,363532,Confidences trop intimes (2004),7.1,Drama|Romance|Thriller
27769,363579,Down to the Bone (2004),6.7,Drama
27772,364385,Ju-on: The Grudge (2002),6.7,Horror
27776,365190,Feux rouges (2004),6.8,Crime|Drama|Mystery
27788,366627,The Jacket (2005),7.1,Drama|Mystery|Sci-Fi
27793,367093,Starship Troopers 2: Hero of the Federation (2004),3.5,Action|Adventure|Horror
27802,369060,Mou gaan dou II (2003),7.4,Action|Crime|Drama
27803,369702,The Sea Inside (2004),8.0,Biography|Drama|Romance
27808,371246,Spanglish (2004),6.4,Comedy|Drama|Romance
27816,373283,Saints and Soldiers (2003),6.8,Action|Adventure|Drama
27820,373861,Die Geschichte vom weinenden Kamel (2003),7.5,Documentary|Drama|Family
27826,374277,Touch of Pink (2004),6.6,Drama|Comedy|Romance
27830,375104,Bobby Jones: Stroke of Genius (2004),6.7,Biography|Drama|Romance
27834,376968,The Return,,Drama
27838,377091,Mean Creek (2004),7.3,Crime|Drama
27839,377109,The Ring Two (2005),5.4,Horror|Mystery
27850,379593,The Yes Men (2003),6.9,Documentary|Comedy
27865,384819,Azumi (2003),6.9,Action|Adventure|Drama
27866,385017,In My Father's Den,,Drama|Mystery|Thriller
27873,387412,Metallica: Some Kind of Monster (2004),7.5,Documentary|Music
27878,388789,Born Into Brothels: Calcutta's Red Light Kids (2004),7.4,Documentary
27879,388888,Dig! (2004),7.8,Documentary|Music
27882,389326,Riding Giants (2004),7.9,Documentary|History|Sport
27899,399877,What the #$*! Do We (K)now!? (2004),5.3,Documentary|Comedy|Drama
27905,405821,Casshern,,Drama|Horror|Science Fiction
30707,405159,Million Dollar Baby (2004),8.1,Drama|Sport
30745,361668,Gozu (2003),7.1,Crime|Drama|Horror
30749,395169,Hotel Rwanda (2004),8.1,Biography|Drama|History
30793,367594,Charlie and the Chocolate Factory (2005),6.7,Adventure|Comedy|Family
30803,423866,3-Iron (2004),8.1,Crime|Drama|Romance
30810,362270,The Life Aquatic with Steve Zissou (2004),7.3,Adventure|Comedy|Drama
30812,338751,The Aviator (2004),7.5,Biography|Drama|History
30816,293508,The Phantom of the Opera (2004),7.3,Drama|Musical|Romance
30820,361127,The Woodsman (2004),7.2,Drama|Romance
30822,385267,In Good Company (2004),6.5,Comedy|Drama|Romance
30825,290002,Meet the Fockers (2004),6.3,Comedy|Romance
30846,364961,The Assassination of Richard Nixon (2004),7.0,Biography|Crime|Drama
30848,369672,A Love Song for Bobby Long,,Drama
30894,375210,White Noise (2005),5.5,Drama|Horror|Mystery
30898,365885,The Upside of Anger (2005),6.9,Comedy|Drama
30994,81063,Little Miss Marker (1980),6.3,Comedy|Drama|Romance
31030,40458,I Remember Mama (1948),8.3,Drama|Family
31038,90037,Smooth Talk (1985),6.3,Drama|Romance|Thriller
31083,104804,Man Trouble (1992),4.6,Comedy|Romance
31086,70246,Battles Without Honor and Humanity (1973),7.6,Crime|Drama
31101,326208,Stander (2003),7.2,Action|Biography|Crime
31114,373024,Imaginary Heroes (2004),7.3,Comedy|Drama
31123,310203,Ruby & Quentin (2003),7.1,Comedy|Crime
31150,76929,Wizards,,Animation|Fantasy|Science Fiction
31162,352520,The Life and Death of Peter Sellers (2004),7.0,Biography|Comedy|Drama
31184,401233,Appleseed (2004),7.0,Animation|Action|Drama
31193,76363,The Many Adventures of Winnie the Pooh (1977),7.6,Animation|Comedy|Family
31221,357277,Elektra (2005),4.8,Action|Crime|Fantasy
31225,393162,Coach Carter (2005),7.2,Biography|Drama|Sport
31297,26421,Gold Diggers of 1935,,Comedy
31309,54248,Rocco and His Brothers (1960),8.3,Crime|Drama|Sport
31364,353969,Memories of Murder,,Crime|Drama|Thriller
31367,109402,The Chase (1994),5.8,Action|Adventure|Comedy
31410,363163,Downfall (2004),8.3,Biography|Drama|History
31420,398712,Assault on Precinct 13 (2005),6.3,Action|Crime|Drama
31422,368578,Are We There Yet? (2005),4.6,Adventure|Comedy|Family
31424,369226,Alone in the Dark,,Action|Fantasy|Horror
31427,382077,Hide and Seek (2005),5.9,Drama|Horror|Mystery
31431,357507,Boogeyman (2005),4.1,Drama|Horror|Mystery
31433,372532,The Wedding Date,,Romance|Comedy
31435,417791,Rory O'Shea Was Here (2004),7.9,Comedy|Drama
31437,408664,Nobody Knows (2004),8.1,Drama
31445,362590,Employee of the Month (2004),6.2,Comedy|Drama
31522,79095,The Marriage of Maria Braun,,Drama
31545,54407,Le Trou (1960),8.5,Crime|Drama|Thriller
31553,106761,Double Dragon (1994),3.7,Action|Adventure|Comedy
31590,46451,Touchez Pas au Grisbi (1954),8.0,Crime|Drama
31610,363290,Purple Butterfly,,War|Drama|History
31658,347149,Howl's Moving Castle (2004),8.2,Animation|Adventure|Family
31664,184526,Boh lei chun (1999),6.0,Action|Comedy|Romance
31692,327210,Uncle Nino,,Comedy|Family|Drama
31694,361411,Bride & Prejudice (2004),6.2,Comedy|Drama|Musical
31696,360486,Constantine (2005),6.9,Drama|Fantasy|Horror
31698,362165,Son of the Mask,,Fantasy|Comedy|Family|Adventure
31702,424227,Turtles Can Fly,,Drama
31737,58997,Bunny Lake Is Missing (1965),7.3,Mystery|Thriller
31851,24601,Sons of the Desert (1933),7.8,Comedy
31867,331933,Man of the House (2005),5.4,Action|Comedy
31903,288330,Zelary,,Drama|Romance
31909,104139,Dr. Giggles (1992),5.1,Comedy|Drama|Horror
31921,75194,The Seven-Per-Cent Solution (1976),6.8,Adventure|Crime|Drama
31925,73639,Royal Flash (1975),6.7,Adventure|Comedy|History
31952,373981,Kontroll (2003),7.7,Comedy|Crime|Drama
31973,39417,"Germany, Year Zero",,Drama
32011,257516,Cursed (2005),5.0,Comedy|Horror
32019,377471,Be Cool (2005),5.7,Comedy|Crime|Music
32022,424129,Gunner Palace (2004),6.7,Documentary|War
32029,340163,Hostage,,Action|Thriller|Crime
32058,101590,Class Action (1991),6.4,Drama|Thriller
32060,17739,The Cat and the Canary,,Comedy|Horror|Mystery
32139,58886,The Agony and the Ecstasy (1965),7.2,Biography|Drama|History
32234,76245,Julia (1977),7.4,Drama
32289,396652,Ice Princess (2005),6.0,Comedy|Drama|Family
32294,347540,Milk and Honey (2003),6.5,Drama
32296,385307,Miss Congeniality 2: Armed and Fabulous (2005),5.0,Action|Comedy|Crime
32298,372237,Guess Who (2005),5.9,Comedy|Romance
32300,367631,D.E.B.S. (2004),5.3,Action|Comedy|Romance
32302,430289,A League of Ordinary Gentlemen (2004),7.1,Documentary|Sport
32371,40202,Call Northside 777 (1948),7.4,Drama|Film-Noir
32392,292886,800 balas (2002),6.4,Action|Comedy|Drama
32440,102095,If Looks Could Kill (1991),5.7,Action|Comedy
32442,109936,Greedy,,Comedy
32460,119472,Knockin' on Heaven's Door (1997),8.0,Action|Crime|Comedy
32469,48801,We're No Angels (1955),7.5,Comedy|Crime|Romance
32511,64451,Xia ní_ (1971),7.6,Action|Adventure|Drama
32515,96409,Walker (1987),6.6,Biography|Drama|History
32582,424565,The Wild Parrots of Telegraph Hill (2003),7.9,Documentary
32584,357110,The Ballad of Jack and Rose (2005),6.7,Drama
32587,401792,Sin City (2005),8.0,Crime|Thriller
32589,388500,Beauty Shop (2005),5.5,Comedy
32596,318649,Sahara (2005),6.0,Action|Adventure|Comedy
32598,332047,Fever Pitch (2005),6.2,Comedy|Drama|Romance
32600,377059,Eros (2004),6.0,Drama|Romance
32620,356999,Not on the Lips (2003),6.4,Comedy|Musical|Romance
32632,70022,Electra Glide in Blue (1973),7.2,Crime|Drama|Mystery
32657,93488,The Man Who Planted Trees (1987),8.6,Animation|Short|Drama
32659,274155,Tanguy (2001),6.4,Comedy
32666,376717,National Lampoon's Gold Diggers (2003),2.9,Comedy|Crime
32770,386342,Brídre (2004),7.6,Drama|War
32799,22183,Mí_dchen in Uniform (1931),7.8,Drama|Romance
32862,63821,With Six You Get Eggroll (1968),6.4,Comedy|Drama|Family
32875,40497,Jour de Fête,,Comedy
32892,56111,Ivan's Childhood,,Drama|War
32914,319970,Carrie,,Horror|Drama|TV Movie
32917,55805,Boccaccio '70 (1962),7.2,Comedy|Fantasy|Romance
33085,384806,The Amityville Horror,,Horror
33090,277909,Mutant Aliens,,Animation|Comedy|Science Fiction
33132,403537,State Property 2 (2005),4.4,Musical|Action|Crime
33138,362004,Palindromes (2004),6.8,Comedy|Drama
33145,391304,A Lot Like Love,,Comedy|Drama|Romance
33148,388183,King's Ransom (2005),4.2,Comedy|Crime
33154,413845,Enron: The Smartest Guys in the Room,7.9,Documentary
33162,320661,Kingdom of Heaven (2005),7.2,Action|Adventure|Drama
33166,375679,Crash (2004),7.8,Crime|Drama|Thriller
33171,370986,Mysterious Skin (2004),7.7,Drama|Mystery
33188,89601,Mischief (1985),6.6,Comedy|Romance
33201,177747,Between Your Legs (1999),6.5,Drama|Mystery|Romance
33237,28216,San Francisco (1936),7.3,Drama|Musical|Romance
33294,90248,Vampire Hunter D,,Animation|Fantasy|Horror
33310,387892,Brodeuses (2004),7.0,Drama|Romance
33312,19777,The Cocoanuts,,Comedy|Music
33435,379357,Los Angeles Plays Itself (2003),7.9,Documentary|History
33437,342258,Unleashed (2005),7.0,Action|Crime|Drama
33493,121766,Star Wars: Episode III - Revenge of the Sith (2005),7.6,Action|Adventure|Fantasy
33495,384642,Kicking & Screaming (2005),5.6,Comedy|Family|Romance
33499,369735,Monster-in-Law (2005),5.5,Comedy|Romance
33564,55913,Divorce Italian Style (1961),8.2,Comedy|Drama|Romance
33615,351283,Madagascar (2005),6.9,Animation|Adventure|Comedy
